T1,T2,T3,T4,T5,T6,T7,T8
0.18954183807765562,0.6504882457758729,0.00010476481839782672,0.00010475698103401436,0.06488044337600117,0.09467042795864747,0.0001047670781359449,0.00010475593425497255
0.033758018477527386,0.7885715724637471,0.00010957613462607835,0.00010957598594429281,0.06655821007182187,0.06707655684663841,0.04370689908041642,0.00010959093927846322
0.05541411659953367,0.6215292598929273,0.00010543097877131561,0.00010542174791846367,0.04173152047982629,0.10591601612144913,0.17509281636774066,0.00010541781183308185
9.676568042557191e-05,0.5695852584170166,0.27762726966944545,9.67532466105696e-05,0.021832338178139756,9.677107035863569e-05,0.1305681037098524,9.674002815093271e-05
9.8668370380804e-05,0.6252837016308543,0.040341315278550095,9.865935609754263e-05,9.866919050739087e-05,0.07833474728785113,0.2556455679860458,9.867089971290595e-05
0.010214321407508642,0.3986530401427987,0.13775355317941743,0.00010126025800706485,0.09325462982654112,0.00010126475990569017,0.35982066611782687,0.00010126430799457895
9.994639740045602e-05,0.3849577332003097,0.08796090697631191,9.994852279506673e-05,0.13024300168694689,0.08445325356417831,0.3120852734408077,9.993621124996083e-05
9.119440770659817e-05,0.5767518114295538,0.1910205929605565,9.119729404802291e-05,0.006471672727865588,9.120204757590677e-05,0.22539113236856775,9.119676412579359e-05
9.518067778449535e-05,0.269638359685202,0.02381474591739224,9.518347508409559e-05,0.11485493132379002,9.519278575326037e-05,0.5913111951179915,9.521101700229286e-05
0.00010355385919200502,0.07467355176265386,0.038720426982118576,0.00010356673594020357,0.05691432578239272,0.000103570741296543,0.8292774489448553,0.00010355519155075638
9.383959578004793e-05,0.04873680337512098,0.007855259989535693,0.03176901872547867,0.09892641632834229,9.385678850981982e-05,0.8124309676441956,9.383755303689615e-05
0.00010014680756820947,0.03008092647487432,0.00010014247092764171,0.02383748082433691,0.06616093325785803,0.18378968156894787,0.6958305554631175,0.00010013313236951491
9.788105336617317e-05,0.09088248954376879,0.009213907662106278,0.036354749790452265,9.789802809734619e-05,9.789414519555731e-05,0.8631572829147157,9.789686229802274e-05
0.00010250437292604397,0.08273815738342384,0.03381543836244279,0.04949731914477837,0.08812064540849066,0.023607493765872074,0.7220159368671034,0.00010250469496279881
9.770606508639782e-05,0.25814995934111246,0.402385238134586,9.769683293496218e-05,9.770136248546724e-05,9.769917598750705e-05,0.33897630689628755,9.769219151958815e-05
9.474070538051232e-05,0.2142975887428974,0.5726831382571843,9.474260810212717e-05,9.47418401443351e-05,0.026977882391091786,0.18566243519171965,9.47302634798357e-05
9.618531219177023e-05,0.07809385570599903,0.50333584275149,0.011117877098827113,0.10562969327948893,0.13537028185206446,0.1662600708250059,9.619317493291969e-05
